submission_id,hour_since_post,views_cumulative,likes_cumulative,comments_cumulative,shares_cumulative,graph_pattern,label
GEN-006237,24,14211,622,153,130,normal_viral_smooth,clean
GEN-006238,0,0,0,0,0,smooth_gradual,clean
GEN-006238,2,3202,198,16,66,smooth_gradual,clean
GEN-006238,4,15646,1294,55,132,smooth_gradual,clean
GEN-006238,6,47981,1710,103,348,smooth_gradual,clean
GEN-006238,8,55684,1812,144,393,smooth_gradual,clean
GEN-006238,10,74122,1977,168,455,smooth_gradual,clean
GEN-006238,12,94922,2749,212,723,smooth_gradual,clean
GEN-006238,14,105437,3011,245,844,smooth_gradual,clean
GEN-006238,16,111622,3601,380,943,smooth_gradual,clean
GEN-006238,18,120220,4208,390,969,smooth_gradual,clean
GEN-006238,20,125245,4704,437,1130,smooth_gradual,clean
GEN-006238,22,140050,5461,488,1277,smooth_gradual,clean
GEN-006238,24,164234,5847,540,1420,smooth_gradual,clean
GEN-006239,0,0,0,0,0,smooth_gradual,clean
GEN-006239,2,4070,494,83,73,smooth_gradual,clean
GEN-006239,4,10202,839,159,118,smooth_gradual,clean
GEN-006239,6,11786,1489,195,143,smooth_gradual,clean
GEN-006239,8,19628,2450,317,204,smooth_gradual,clean
GEN-006239,10,25992,3278,395,262,smooth_gradual,clean
GEN-006239,12,41114,4017,423,298,smooth_gradual,clean
GEN-006239,14,52863,4524,525,413,smooth_gradual,clean
GEN-006239,16,57171,4894,553,418,smooth_gradual,clean
GEN-006239,18,64515,4966,679,595,smooth_gradual,clean
GEN-006239,20,77113,6194,749,603,smooth_gradual,clean
GEN-006239,22,81777,7044,763,662,smooth_gradual,clean
GEN-006239,24,104686,7725,783,725,smooth_gradual,clean
GEN-006240,0,0,0,0,0,late_like_spike,suspicious
GEN-006240,2,4615,7,0,4,late_like_spike,suspicious
GEN-006240,4,8776,14,0,9,late_like_spike,suspicious
GEN-006240,6,13633,21,0,14,late_like_spike,suspicious
GEN-006240,8,21650,29,0,19,late_like_spike,suspicious
GEN-006240,10,28311,37,0,24,late_like_spike,suspicious
GEN-006240,12,29309,45,0,29,late_like_spike,suspicious
GEN-006240,14,30648,53,0,34,late_like_spike,suspicious
GEN-006240,16,36223,61,0,39,late_like_spike,suspicious
GEN-006240,18,52730,69,22,44,late_like_spike,suspicious
GEN-006240,20,64272,77,44,49,late_like_spike,suspicious
GEN-006240,22,66722,85,66,54,late_like_spike,suspicious
GEN-006240,24,75305,395,89,59,late_like_spike,suspicious
GEN-006241,0,0,0,0,0,step_like_batches,suspicious
GEN-006241,2,366,5,0,0,step_like_batches,suspicious
GEN-006241,4,732,10,19,29,step_like_batches,suspicious
GEN-006241,6,9349,15,19,30,step_like_batches,suspicious
GEN-006241,8,18990,20,35,53,step_like_batches,suspicious
GEN-006241,10,19356,25,36,54,step_like_batches,suspicious
GEN-006241,12,19722,173,36,55,step_like_batches,suspicious
GEN-006241,14,20088,178,36,56,step_like_batches,suspicious
GEN-006241,16,27458,183,37,70,step_like_batches,suspicious
GEN-006241,18,27824,189,38,71,step_like_batches,suspicious
GEN-006241,20,28190,296,53,72,step_like_batches,suspicious
GEN-006241,22,38020,302,54,73,step_like_batches,suspicious
GEN-006241,24,48908,411,55,74,step_like_batches,suspicious
GEN-006242,0,0,0,0,0,vertical_spike_no_engagement,botted
GEN-006242,2,637,3,0,0,vertical_spike_no_engagement,botted
GEN-006242,4,1274,6,0,0,vertical_spike_no_engagement,botted
GEN-006242,6,1911,9,0,0,vertical_spike_no_engagement,botted
GEN-006242,8,2548,12,0,0,vertical_spike_no_engagement,botted
GEN-006242,10,3185,158,0,0,vertical_spike_no_engagement,botted
GEN-006242,12,3822,161,0,0,vertical_spike_no_engagement,botted
GEN-006242,14,4459,164,0,2,vertical_spike_no_engagement,botted
GEN-006242,16,33138,167,1,2,vertical_spike_no_engagement,botted
GEN-006242,18,33775,170,1,2,vertical_spike_no_engagement,botted
GEN-006242,20,34413,174,1,2,vertical_spike_no_engagement,botted
GEN-006242,22,35051,178,1,2,vertical_spike_no_engagement,botted
GEN-006242,24,35689,182,1,2,vertical_spike_no_engagement,botted
GEN-006243,0,0,0,0,0,step_like_batches,botted
GEN-006243,2,2331,16,0,1,step_like_batches,botted
GEN-006243,4,4662,399,0,2,step_like_batches,botted
GEN-006243,6,71822,415,10,3,step_like_batches,botted
GEN-006243,8,74153,772,20,4,step_like_batches,botted
GEN-006243,10,133226,1238,21,40,step_like_batches,botted
GEN-006243,12,135557,1254,22,41,step_like_batches,botted
GEN-006243,14,137888,1270,22,42,step_like_batches,botted
GEN-006243,16,140219,1286,23,43,step_like_batches,botted
GEN-006243,18,142550,1302,24,71,step_like_batches,botted
GEN-006243,20,210106,1748,40,98,step_like_batches,botted
GEN-006243,22,253239,1764,51,100,step_like_batches,botted
GEN-006243,24,255571,2263,64,146,step_like_batches,botted
GEN-006244,0,0,0,0,0,flat_then_spike,botted
GEN-006244,2,853,5,0,0,flat_then_spike,botted
GEN-006244,4,1707,11,0,0,flat_then_spike,botted
GEN-006244,6,2561,16,0,0,flat_then_spike,botted
GEN-006244,8,3414,2017,0,0,flat_then_spike,botted
GEN-006244,10,310712,2166,0,64,flat_then_spike,botted
GEN-006244,12,328971,2430,93,68,flat_then_spike,botted
GEN-006244,14,345728,2706,103,74,flat_then_spike,botted
GEN-006244,16,381079,2948,116,82,flat_then_spike,botted
GEN-006244,18,414920,3139,122,90,flat_then_spike,botted
GEN-006244,20,423981,3384,125,95,flat_then_spike,botted
GEN-006244,22,446165,3608,130,103,flat_then_spike,botted
GEN-006244,24,459658,3762,136,111,flat_then_spike,botted
GEN-006245,0,0,0,0,0,flat_then_spike,botted
GEN-006245,2,91,1,0,0,flat_then_spike,botted
GEN-006245,4,182,2,0,0,flat_then_spike,botted
GEN-006245,6,273,3,0,0,flat_then_spike,botted
GEN-006245,8,364,254,0,0,flat_then_spike,botted
GEN-006245,10,33182,274,0,16,flat_then_spike,botted
GEN-006245,12,37028,285,0,18,flat_then_spike,botted
GEN-006245,14,38103,310,0,19,flat_then_spike,botted
GEN-006245,16,40670,337,0,21,flat_then_spike,botted
GEN-006245,18,43035,360,0,23,flat_then_spike,botted
GEN-006245,20,46853,380,0,25,flat_then_spike,botted
GEN-006245,22,48885,402,0,27,flat_then_spike,botted
GEN-006245,24,50052,421,0,28,flat_then_spike,botted
GEN-006246,0,0,0,0,0,flat_then_spike,botted
GEN-006246,2,871,2,0,0,flat_then_spike,botted
GEN-006246,4,1742,4,0,0,flat_then_spike,botted
GEN-006246,6,2613,6,0,0,flat_then_spike,botted
GEN-006246,8,3484,8,0,0,flat_then_spike,botted
GEN-006246,10,4355,872,48,0,flat_then_spike,botted
GEN-006246,12,318009,920,50,0,flat_then_spike,botted
GEN-006246,14,340355,1006,56,0,flat_then_spike,botted
GEN-006246,16,355799,1113,60,0,flat_then_spike,botted
GEN-006246,18,372447,1230,64,0,flat_then_spike,botted
GEN-006246,20,402694,1325,70,0,flat_then_spike,botted
GEN-006246,22,435610,1412,74,0,flat_then_spike,botted
GEN-006246,24,447570,1482,79,0,flat_then_spike,botted
GEN-006247,0,0,0,0,0,flat_then_spike,suspicious
GEN-006247,2,270,8,0,0,flat_then_spike,suspicious
GEN-006247,4,540,16,0,0,flat_then_spike,suspicious
GEN-006247,6,810,24,0,0,flat_then_spike,suspicious
GEN-006247,8,1080,32,48,139,flat_then_spike,suspicious
GEN-006247,10,98286,40,52,148,flat_then_spike,suspicious
GEN-006247,12,101077,2915,55,162,flat_then_spike,suspicious
GEN-006247,14,105089,3197,57,168,flat_then_spike,suspicious
GEN-006247,16,109937,3433,61,175,flat_then_spike,suspicious
GEN-006247,18,113943,3753,63,194,flat_then_spike,suspicious
GEN-006247,20,116977,4085,69,208,flat_then_spike,suspicious
GEN-006247,22,125002,4374,72,218,flat_then_spike,suspicious
GEN-006247,24,137931,4483,78,233,flat_then_spike,suspicious
GEN-006248,0,0,0,0,0,flat_then_spike,suspicious
GEN-006248,2,184,2,0,0,flat_then_spike,suspicious
GEN-006248,4,368,4,0,0,flat_then_spike,suspicious
GEN-006248,6,552,6,0,0,flat_then_spike,suspicious
GEN-006248,8,736,702,0,0,flat_then_spike,suspicious
GEN-006248,10,920,772,29,0,flat_then_spike,suspicious
GEN-006248,12,67127,865,31,0,flat_then_spike,suspicious
GEN-006248,14,71669,959,35,1,flat_then_spike,suspicious
GEN-006248,16,74072,1043,38,1,flat_then_spike,suspicious
GEN-006248,18,80441,1086,41,1,flat_then_spike,suspicious
GEN-006248,20,82370,1167,43,1,flat_then_spike,suspicious
GEN-006248,22,91033,1197,46,1,flat_then_spike,suspicious
GEN-006248,24,95668,1254,50,1,flat_then_spike,suspicious
GEN-006249,0,0,0,0,0,step_like_batches,suspicious
GEN-006249,2,308,1,1,0,step_like_batches,suspicious
GEN-006249,4,10277,2,16,0,step_like_batches,suspicious
GEN-006249,6,10585,3,16,0,step_like_batches,suspicious
GEN-006249,8,22156,4,16,0,step_like_batches,suspicious
GEN-006249,10,22464,5,17,0,step_like_batches,suspicious
GEN-006249,12,30967,6,18,0,step_like_batches,suspicious
GEN-006249,14,31275,39,19,0,step_like_batches,suspicious
GEN-006249,16,31583,40,36,0,step_like_batches,suspicious
GEN-006249,18,31891,41,37,5,step_like_batches,suspicious
GEN-006249,20,32199,42,52,5,step_like_batches,suspicious
GEN-006249,22,32507,81,53,9,step_like_batches,suspicious
GEN-006249,24,40901,123,54,15,step_like_batches,suspicious
GEN-006250,0,0,0,0,0,late_like_spike,suspicious
GEN-006250,2,2567,3,1,0,late_like_spike,suspicious
GEN-006250,4,5854,6,2,0,late_like_spike,suspicious
GEN-006250,6,8122,9,3,0,late_like_spike,suspicious
GEN-006250,8,10199,12,5,0,late_like_spike,suspicious
GEN-006250,10,11063,15,7,0,late_like_spike,suspicious
GEN-006250,12,12239,18,9,0,late_like_spike,suspicious
GEN-006250,14,15738,21,11,8,late_like_spike,suspicious
GEN-006250,16,16798,25,13,16,late_like_spike,suspicious
GEN-006250,18,18503,29,15,24,late_like_spike,suspicious
GEN-006250,20,21725,33,17,32,late_like_spike,suspicious
GEN-006250,22,23288,37,19,40,late_like_spike,suspicious
GEN-006250,24,25364,173,21,48,late_like_spike,suspicious
GEN-006251,0,0,0,0,0,normal_viral_smooth,clean
GEN-006251,2,1259,42,1,1,normal_viral_smooth,clean
GEN-006251,4,3314,60,7,2,normal_viral_smooth,clean
GEN-006251,6,4950,157,20,3,normal_viral_smooth,clean
GEN-006251,8,7425,297,23,4,normal_viral_smooth,clean
GEN-006251,10,8602,381,39,5,normal_viral_smooth,clean
GEN-006251,12,9943,409,49,7,normal_viral_smooth,clean
GEN-006251,14,10914,482,54,8,normal_viral_smooth,clean
GEN-006251,16,11796,537,68,10,normal_viral_smooth,clean
GEN-006251,18,12136,698,71,11,normal_viral_smooth,clean
GEN-006251,20,13077,821,101,16,normal_viral_smooth,clean
GEN-006251,22,13791,837,115,17,normal_viral_smooth,clean
GEN-006251,24,14094,922,119,20,normal_viral_smooth,clean
GEN-006252,0,0,0,0,0,likes_freeze,botted
GEN-006252,2,36306,1707,0,0,likes_freeze,botted
GEN-006252,4,79553,4024,0,0,likes_freeze,botted
GEN-006252,6,97329,5550,0,0,likes_freeze,botted
GEN-006252,8,120674,5877,0,0,likes_freeze,botted
GEN-006252,10,188266,5877,0,0,likes_freeze,botted
GEN-006252,12,229232,5877,0,0,likes_freeze,botted
GEN-006252,14,331930,5877,28,0,likes_freeze,botted
GEN-006252,16,347777,5877,56,0,likes_freeze,botted
GEN-006252,18,458654,5877,84,0,likes_freeze,botted
GEN-006252,20,532674,5877,112,0,likes_freeze,botted
GEN-006252,22,546638,5877,141,1,likes_freeze,botted
GEN-006252,24,590239,5877,170,2,likes_freeze,botted
GEN-006253,0,0,0,0,0,likes_freeze,botted
GEN-006253,2,18017,145,1,2,likes_freeze,botted
GEN-006253,4,29922,254,2,4,likes_freeze,botted
GEN-006253,6,35945,483,3,6,likes_freeze,botted
GEN-006253,8,51755,982,4,8,likes_freeze,botted
GEN-006253,10,53332,982,5,10,likes_freeze,botted
GEN-006253,12,71762,982,6,12,likes_freeze,botted
GEN-006253,14,86998,982,7,14,likes_freeze,botted
GEN-006253,16,98472,982,8,17,likes_freeze,botted
GEN-006253,18,117279,982,9,20,likes_freeze,botted
GEN-006253,20,123354,982,10,23,likes_freeze,botted
GEN-006253,22,130649,982,12,26,likes_freeze,botted
GEN-006253,24,137813,982,14,29,likes_freeze,botted
GEN-006254,0,0,0,0,0,late_like_spike,suspicious
GEN-006254,2,6641,51,0,7,late_like_spike,suspicious
GEN-006254,4,9134,102,0,14,late_like_spike,suspicious
GEN-006254,6,11790,153,0,21,late_like_spike,suspicious
GEN-006254,8,22033,204,0,28,late_like_spike,suspicious
GEN-006254,10,32180,255,0,35,late_like_spike,suspicious
GEN-006254,12,42633,306,14,42,late_like_spike,suspicious
GEN-006254,14,48942,357,28,49,late_like_spike,suspicious
GEN-006254,16,50716,408,42,56,late_like_spike,suspicious
GEN-006254,18,67657,459,56,64,late_like_spike,suspicious
GEN-006254,20,71509,511,70,72,late_like_spike,suspicious
GEN-006254,22,88576,2558,85,80,late_like_spike,suspicious
GEN-006254,24,97101,2610,100,88,late_like_spike,suspicious
GEN-006255,0,0,0,0,0,likes_freeze,botted
GEN-006255,2,20144,2229,8,0,likes_freeze,botted
GEN-006255,4,51911,3394,16,0,likes_freeze,botted
GEN-006255,6,63671,5723,24,0,likes_freeze,botted
GEN-006255,8,177383,5723,32,0,likes_freeze,botted
GEN-006255,10,245376,5723,40,0,likes_freeze,botted
GEN-006255,12,264209,5723,48,0,likes_freeze,botted
GEN-006255,14,362827,5723,57,0,likes_freeze,botted
GEN-006255,16,378737,5723,66,0,likes_freeze,botted
GEN-006255,18,476299,5723,75,36,likes_freeze,botted
GEN-006255,20,543200,5723,84,73,likes_freeze,botted
GEN-006255,22,586586,5723,93,110,likes_freeze,botted
GEN-006255,24,637331,5723,102,147,likes_freeze,botted
GEN-006256,0,0,0,0,0,late_like_spike,suspicious
GEN-006256,2,14697,33,8,0,late_like_spike,suspicious
GEN-006256,4,52268,66,16,0,late_like_spike,suspicious
GEN-006256,6,69358,99,24,0,late_like_spike,suspicious
GEN-006256,8,79998,132,32,0,late_like_spike,suspicious
GEN-006256,10,94909,165,41,0,late_like_spike,suspicious
GEN-006256,12,103789,198,50,14,late_like_spike,suspicious
GEN-006256,14,109530,231,59,28,late_like_spike,suspicious
GEN-006256,16,124719,264,68,42,late_like_spike,suspicious
GEN-006256,18,154154,298,77,56,late_like_spike,suspicious
GEN-006256,20,180578,1631,86,71,late_like_spike,suspicious
GEN-006256,22,192634,1665,95,86,late_like_spike,suspicious
GEN-006256,24,197678,1699,104,101,late_like_spike,suspicious
GEN-006257,0,0,0,0,0,vertical_spike_no_engagement,botted
GEN-006257,2,1537,7,0,0,vertical_spike_no_engagement,botted
GEN-006257,4,3074,14,0,0,vertical_spike_no_engagement,botted
GEN-006257,6,4611,21,0,0,vertical_spike_no_engagement,botted
GEN-006257,8,6148,28,2,0,vertical_spike_no_engagement,botted
GEN-006257,10,7685,35,2,0,vertical_spike_no_engagement,botted
GEN-006257,12,9222,42,2,0,vertical_spike_no_engagement,botted
GEN-006257,14,78391,49,2,3,vertical_spike_no_engagement,botted
GEN-006257,16,79928,366,2,3,vertical_spike_no_engagement,botted
GEN-006257,18,81465,373,2,3,vertical_spike_no_engagement,botted
GEN-006257,20,83002,380,2,3,vertical_spike_no_engagement,botted
GEN-006257,22,84539,387,2,3,vertical_spike_no_engagement,botted
GEN-006257,24,86076,394,2,3,vertical_spike_no_engagement,botted
GEN-006258,0,0,0,0,0,vertical_spike_no_engagement,botted
GEN-006258,2,2038,8,0,0,vertical_spike_no_engagement,botted
GEN-006258,4,4076,17,0,0,vertical_spike_no_engagement,botted
GEN-006258,6,6114,25,0,0,vertical_spike_no_engagement,botted
GEN-006258,8,8152,34,0,11,vertical_spike_no_engagement,botted
GEN-006258,10,10190,43,0,11,vertical_spike_no_engagement,botted
GEN-006258,12,12228,52,0,11,vertical_spike_no_engagement,botted
GEN-006258,14,103958,445,0,11,vertical_spike_no_engagement,botted
GEN-006258,16,105997,454,8,11,vertical_spike_no_engagement,botted
GEN-006258,18,108036,463,8,11,vertical_spike_no_engagement,botted
GEN-006258,20,110075,472,8,12,vertical_spike_no_engagement,botted
GEN-006258,22,112114,481,8,12,vertical_spike_no_engagement,botted
GEN-006258,24,114153,490,9,13,vertical_spike_no_engagement,botted
GEN-006259,0,0,0,0,0,normal_viral_smooth,clean
GEN-006259,2,1192,39,2,25,normal_viral_smooth,clean
GEN-006259,4,2189,446,5,26,normal_viral_smooth,clean
GEN-006259,6,4825,605,6,56,normal_viral_smooth,clean
GEN-006259,8,6198,735,13,72,normal_viral_smooth,clean
GEN-006259,10,7370,1037,15,101,normal_viral_smooth,clean
GEN-006259,12,12663,1292,17,123,normal_viral_smooth,clean
GEN-006259,14,15124,1682,18,135,normal_viral_smooth,clean
GEN-006259,16,18579,1752,19,143,normal_viral_smooth,clean
GEN-006259,18,19447,1960,20,170,normal_viral_smooth,clean
GEN-006259,20,22129,2325,36,197,normal_viral_smooth,clean
GEN-006259,22,29505,2710,40,235,normal_viral_smooth,clean
GEN-006259,24,30266,3250,43,288,normal_viral_smooth,clean
GEN-006260,0,0,0,0,0,normal_viral_smooth,clean
GEN-006260,2,1873,69,14,3,normal_viral_smooth,clean
GEN-006260,4,4265,133,43,5,normal_viral_smooth,clean
GEN-006260,6,5006,211,63,19,normal_viral_smooth,clean
GEN-006260,8,7737,290,69,30,normal_viral_smooth,clean
GEN-006260,10,8515,317,75,56,normal_viral_smooth,clean
GEN-006260,12,11223,373,86,66,normal_viral_smooth,clean
GEN-006260,14,11942,409,101,85,normal_viral_smooth,clean
GEN-006260,16,13150,567,140,144,normal_viral_smooth,clean
GEN-006260,18,16416,698,162,166,normal_viral_smooth,clean
GEN-006260,20,19842,833,194,175,normal_viral_smooth,clean
GEN-006260,22,24733,1015,232,193,normal_viral_smooth,clean
GEN-006260,24,25182,1092,250,196,normal_viral_smooth,clean
GEN-006261,0,0,0,0,0,flat_then_spike,suspicious
GEN-006261,2,168,1,0,0,flat_then_spike,suspicious
GEN-006261,4,336,2,0,0,flat_then_spike,suspicious
GEN-006261,6,504,3,0,0,flat_then_spike,suspicious
GEN-006261,8,673,4,0,0,flat_then_spike,suspicious
GEN-006261,10,841,250,0,96,flat_then_spike,suspicious
GEN-006261,12,1009,282,0,104,flat_then_spike,suspicious
GEN-006261,14,61639,310,83,108,flat_then_spike,suspicious
GEN-006261,16,68433,335,94,120,flat_then_spike,suspicious
GEN-006261,18,75098,368,103,132,flat_then_spike,suspicious
GEN-006261,20,79833,382,110,140,flat_then_spike,suspicious
GEN-006261,22,85811,414,121,147,flat_then_spike,suspicious
GEN-006261,24,90861,435,132,152,flat_then_spike,suspicious
GEN-006262,0,0,0,0,0,flat_then_spike,botted
GEN-006262,2,147,1,0,0,flat_then_spike,botted
GEN-006262,4,294,2,0,0,flat_then_spike,botted
GEN-006262,6,440,3,0,0,flat_then_spike,botted
GEN-006262,8,587,416,0,0,flat_then_spike,botted
GEN-006262,10,53346,442,0,33,flat_then_spike,botted
GEN-006262,12,56571,468,0,37,flat_then_spike,botted
GEN-006262,14,59137,501,0,41,flat_then_spike,botted
GEN-006262,16,64689,547,0,42,flat_then_spike,botted
GEN-006262,18,67411,588,0,45,flat_then_spike,botted
GEN-006262,20,72397,620,0,47,flat_then_spike,botted
GEN-006262,22,75431,657,0,49,flat_then_spike,botted
GEN-006262,24,79976,697,0,52,flat_then_spike,botted
GEN-006263,0,0,0,0,0,late_like_spike,botted
GEN-006263,2,21719,11,0,3,late_like_spike,botted
GEN-006263,4,30543,22,0,6,late_like_spike,botted
GEN-006263,6,43018,34,0,9,late_like_spike,botted
GEN-006263,8,59231,46,0,12,late_like_spike,botted
GEN-006263,10,65278,58,0,15,late_like_spike,botted
GEN-006263,12,82157,70,0,18,late_like_spike,botted
GEN-006263,14,99883,82,0,21,late_like_spike,botted
GEN-006263,16,116757,94,0,24,late_like_spike,botted
GEN-006263,18,143491,106,0,27,late_like_spike,botted
GEN-006263,20,145529,118,0,30,late_like_spike,botted
GEN-006263,22,156250,591,0,33,late_like_spike,botted
GEN-006263,24,167505,603,0,36,late_like_spike,botted
GEN-006264,0,0,0,0,0,likes_freeze,botted
GEN-006264,2,23785,63,0,0,likes_freeze,botted
GEN-006264,4,54438,158,0,0,likes_freeze,botted
GEN-006264,6,63576,339,0,0,likes_freeze,botted
GEN-006264,8,71154,463,0,0,likes_freeze,botted
GEN-006264,10,94925,565,0,0,likes_freeze,botted
GEN-006264,12,116002,565,10,0,likes_freeze,botted
GEN-006264,14,131698,565,20,0,likes_freeze,botted
GEN-006264,16,173568,565,31,0,likes_freeze,botted
GEN-006264,18,188982,565,42,0,likes_freeze,botted
GEN-006264,20,246872,565,53,0,likes_freeze,botted
GEN-006264,22,256148,565,64,1,likes_freeze,botted
GEN-006264,24,260237,565,75,2,likes_freeze,botted
GEN-006265,0,0,0,0,0,likes_freeze,suspicious
GEN-006265,2,6093,428,0,2,likes_freeze,suspicious
GEN-006265,4,9882,836,0,4,likes_freeze,suspicious
GEN-006265,6,17573,1304,0,6,likes_freeze,suspicious
GEN-006265,8,25925,1347,0,8,likes_freeze,suspicious
GEN-006265,10,27782,1347,0,10,likes_freeze,suspicious
GEN-006265,12,29005,1347,0,12,likes_freeze,suspicious
GEN-006265,14,31375,1347,12,14,likes_freeze,suspicious
GEN-006265,16,32960,1347,24,16,likes_freeze,suspicious
GEN-006265,18,44539,1347,36,18,likes_freeze,suspicious
GEN-006265,20,46415,1347,49,20,likes_freeze,suspicious
GEN-006265,22,48354,1347,62,22,likes_freeze,suspicious
GEN-006265,24,56822,1347,75,24,likes_freeze,suspicious
GEN-006266,0,0,0,0,0,flat_then_spike,suspicious
GEN-006266,2,144,3,0,0,flat_then_spike,suspicious
GEN-006266,4,289,6,0,0,flat_then_spike,suspicious
GEN-006266,6,433,9,0,0,flat_then_spike,suspicious
GEN-006266,8,577,12,16,89,flat_then_spike,suspicious
GEN-006266,10,722,15,17,96,flat_then_spike,suspicious
GEN-006266,12,52728,18,19,99,flat_then_spike,suspicious
GEN-006266,14,58160,979,20,111,flat_then_spike,suspicious
GEN-006266,16,64654,1111,21,123,flat_then_spike,suspicious
GEN-006266,18,67586,1177,22,133,flat_then_spike,suspicious
GEN-006266,20,74384,1265,24,137,flat_then_spike,suspicious
GEN-006266,22,79931,1396,26,142,flat_then_spike,suspicious
GEN-006266,24,81989,1448,28,152,flat_then_spike,suspicious
GEN-006267,0,0,0,0,0,smooth_gradual,clean
GEN-006267,2,4621,152,163,47,smooth_gradual,clean
GEN-006267,4,26878,473,241,49,smooth_gradual,clean
GEN-006267,6,31994,1528,339,81,smooth_gradual,clean
GEN-006267,8,46895,2180,458,221,smooth_gradual,clean
GEN-006267,10,50338,2560,514,273,smooth_gradual,clean
GEN-006267,12,61438,3164,537,369,smooth_gradual,clean
GEN-006267,14,63563,4164,595,397,smooth_gradual,clean
GEN-006267,16,64493,5002,623,440,smooth_gradual,clean
GEN-006267,18,82516,5552,646,491,smooth_gradual,clean
GEN-006267,20,97316,6566,730,674,smooth_gradual,clean
GEN-006267,22,111613,7284,847,798,smooth_gradual,clean
GEN-006267,24,127989,8400,1340,914,smooth_gradual,clean
GEN-006268,0,0,0,0,0,flat_then_spike,botted
GEN-006268,2,2377,11,0,1,flat_then_spike,botted
GEN-006268,4,4754,22,0,2,flat_then_spike,botted
GEN-006268,6,7131,33,0,3,flat_then_spike,botted
GEN-006268,8,9508,3956,0,4,flat_then_spike,botted
GEN-006268,10,11885,4264,0,5,flat_then_spike,botted
GEN-006268,12,14262,4494,0,6,flat_then_spike,botted
GEN-006268,14,870013,4981,0,466,flat_then_spike,botted
GEN-006268,16,968394,5422,0,517,flat_then_spike,botted
GEN-006268,18,994689,5834,0,556,flat_then_spike,botted
GEN-006268,20,1098185,6004,0,593,flat_then_spike,botted
GEN-006268,22,1155159,6262,0,635,flat_then_spike,botted
GEN-006268,24,1244000,6725,0,689,flat_then_spike,botted
GEN-006269,0,0,0,0,0,flat_then_spike,botted
GEN-006269,2,499,3,0,0,flat_then_spike,botted
GEN-006269,4,998,6,0,0,flat_then_spike,botted
GEN-006269,6,1497,9,0,0,flat_then_spike,botted
GEN-006269,8,1996,12,0,0,flat_then_spike,botted
GEN-006269,10,2495,15,0,2,flat_then_spike,botted
GEN-006269,12,182117,1015,0,2,flat_then_spike,botted
GEN-006269,14,201206,1080,0,2,flat_then_spike,botted
GEN-006269,16,222186,1187,0,3,flat_then_spike,botted
GEN-006269,18,229895,1300,0,3,flat_then_spike,botted
GEN-006269,20,238843,1374,0,3,flat_then_spike,botted
GEN-006269,22,260420,1482,0,3,flat_then_spike,botted
GEN-006269,24,278539,1610,0,3,flat_then_spike,botted
GEN-006270,0,0,0,0,0,likes_freeze,botted
GEN-006270,2,61722,1796,0,0,likes_freeze,botted
GEN-006270,4,132085,3275,0,0,likes_freeze,botted
GEN-006270,6,165401,4904,0,0,likes_freeze,botted
GEN-006270,8,179292,4904,0,0,likes_freeze,botted
GEN-006270,10,187104,4904,0,0,likes_freeze,botted
GEN-006270,12,343223,4904,0,0,likes_freeze,botted
GEN-006270,14,390812,4904,5,5,likes_freeze,botted
GEN-006270,16,404165,4904,10,10,likes_freeze,botted
GEN-006270,18,445194,4904,16,15,likes_freeze,botted
GEN-006270,20,465863,4904,22,20,likes_freeze,botted
GEN-006270,22,510879,4904,28,26,likes_freeze,botted
GEN-006270,24,531212,4904,34,32,likes_freeze,botted
GEN-006271,0,0,0,0,0,late_like_spike,suspicious
GEN-006271,2,137,1,0,0,late_like_spike,suspicious
GEN-006271,4,460,2,0,0,late_like_spike,suspicious
GEN-006271,6,488,3,0,0,late_like_spike,suspicious
GEN-006271,8,813,5,0,0,late_like_spike,suspicious
GEN-006271,10,1002,7,0,0,late_like_spike,suspicious
GEN-006271,12,1351,9,0,0,late_like_spike,suspicious
GEN-006271,14,1694,11,0,0,late_like_spike,suspicious
GEN-006271,16,1813,13,0,0,late_like_spike,suspicious
GEN-006271,18,1986,81,1,0,late_like_spike,suspicious
GEN-006271,20,2102,83,2,0,late_like_spike,suspicious
GEN-006271,22,2389,85,3,0,late_like_spike,suspicious
GEN-006271,24,2605,87,4,1,late_like_spike,suspicious
GEN-006272,0,0,0,0,0,step_like_batches,suspicious
GEN-006272,2,3218,84,4,5,step_like_batches,suspicious
GEN-006272,4,6436,168,92,10,step_like_batches,suspicious
GEN-006272,6,9654,252,96,203,step_like_batches,suspicious
GEN-006272,8,12872,336,194,378,step_like_batches,suspicious
GEN-006272,10,16090,420,199,542,step_like_batches,suspicious
GEN-006272,12,117650,2687,203,547,step_like_batches,suspicious
GEN-006272,14,188169,5183,208,552,step_like_batches,suspicious
GEN-006272,16,268206,8058,213,557,step_like_batches,suspicious
GEN-006272,18,362487,8142,322,562,step_like_batches,suspicious
GEN-006272,20,365705,8226,327,567,step_like_batches,suspicious
GEN-006272,22,368923,8310,332,572,step_like_batches,suspicious
GEN-006272,24,372141,8394,337,578,step_like_batches,suspicious
GEN-006273,0,0,0,0,0,smooth_gradual,clean
GEN-006273,2,1919,39,9,4,smooth_gradual,clean
GEN-006273,4,3820,309,17,12,smooth_gradual,clean
GEN-006273,6,5164,371,29,25,smooth_gradual,clean
GEN-006273,8,5861,666,42,41,smooth_gradual,clean
GEN-006273,10,8071,789,52,47,smooth_gradual,clean
GEN-006273,12,9573,1037,60,53,smooth_gradual,clean
